"Times","Stringency","CR.AT1","Humidity.AT1","CL.AT1","CR.AT2","Humidity.AT2","CL.AT2","CR.AT3","Humidity.AT3","CL.AT3","CR.AT4","Humidity.AT4","CL.AT4","CR.AT5","Humidity.AT5","CL.AT5","CR.AT6","Humidity.AT6","CL.AT6","CR.AT7","Humidity.AT7","CL.AT7","CR.AT8","Humidity.AT8","CL.AT8","CR.AT9","Humidity.AT9","CL.AT9"
2020-10-14,0.525946704067321,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-15,0.525946704067321,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-16,0.525946704067321,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-17,0.331136044880785,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-18,0.331136044880785,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-19,0.331136044880785,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-20,0.331136044880785,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-21,0.331136044880785,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-22,0.331136044880785,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-23,0.31164095371669,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-24,0.31164095371669,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-25,0.31164095371669,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-26,0.31164095371669,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-27,0.246844319775596,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-28,0.246844319775596,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-29,0.246844319775596,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-30,0.246844319775596,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-31,0.246844319775596,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-11-01,0.246844319775596,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-11-02,0.103927068723703,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-11-03,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-04,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-05,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-06,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-07,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-08,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-09,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-10,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-11,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-12,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-13,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-14,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-15,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-16,0.103927068723703,NA,NA,NA,NA,NA,NA,0.085993991813483,0.0831505470367586,0.0623767111080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0719338293955776,0.061047446951092,0.0675765826016944
2020-11-17,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-18,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-19,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-20,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-21,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-22,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-23,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-24,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-25,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-26,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-27,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-28,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-29,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-11-30,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-01,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-02,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-03,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-04,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-05,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-06,0,NA,NA,NA,NA,NA,NA,0.0247697310092381,0.0195510558164807,0.00867486324043066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128281419792966,0.019190158168643,0.0111858436759872
2020-12-07,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-08,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-09,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-10,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-11,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-12,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-13,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-14,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-15,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-16,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-17,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-18,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-19,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-20,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-21,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-22,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-23,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0401271253779245,0.0322234150069865,0.0189230750834195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200353999284667,0.0305918651072147,0.0217655352727913
2020-12-24,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0454982238775847,0.0349899217930909,0.0209864002667444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310334659320674,0.0413941686639984,0.0214593189868936
2020-12-25,0.155820476858345,NA,NA,NA,NA,NA,NA,0.0454982238775847,0.0349899217930909,0.0209864002667444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310334659320674,0.0413941686639984,0.0214593189868936
2020-12-26,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2020-12-27,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2020-12-28,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2020-12-29,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2020-12-30,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2020-12-31,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-01,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-02,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-03,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-04,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-05,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-06,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-07,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-08,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-09,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-10,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-11,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-12,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-13,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-14,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-15,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-16,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-17,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-18,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-19,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-20,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-21,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-22,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-23,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-24,0,NA,NA,NA,NA,NA,NA,0.0244942320031423,0.0206913782142975,0.0121135102313014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128122610069346,0.015017308073335,0.0103375698384727
2021-01-25,0,NA,NA,NA,NA,NA,NA,0.0207000449125811,0.0172105372628055,0.00861756187051211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115225236678639,0.0134930620407873,0
2021-01-26,0,NA,NA,NA,NA,NA,NA,0.0207000449125811,0.0172105372628055,0.00861756187051211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115225236678639,0.0134930620407873,0
2021-01-27,0,NA,NA,NA,NA,NA,NA,0.0207000449125811,0.0172105372628055,0.00861756187051211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115225236678639,0.0134930620407873,0
2021-01-28,0,NA,NA,NA,NA,NA,NA,0.0207000449125811,0.0172105372628055,0.00861756187051211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115225236678639,0.0134930620407873,0
2021-01-29,0,NA,NA,NA,NA,NA,NA,0.0207000449125811,0.0172105372628055,0.00861756187051211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115225236678639,0.0134930620407873,0
